transaction_id,customer_id,amount,currency,payment_method,failure_reason,attempt_number,customer_total_transactions,customer_successful_transactions,customer_failed_transactions,customer_success_rate,customer_lifetime_value,customer_age_days,transaction_date,hour_of_day,day_of_week,days_since_last_transaction,is_retry,customer_recent_failure_count,customer_recent_success_count,customer_avg_transaction_amount,amount_vs_avg_ratio,customer_failure_rate,customer_days_active,recovery_probability_actual,recovered
3499,933,167.57,INR,wallet,card_blocked,2,17,9.0,8.0,0.5635771175738971,46.044204170732634,1511,2025-01-09 00:00:00,0,3,2.5283823478989476,1,5.0,9.0,2.7084825982783904,61.868590223364755,0.43642288242610294,1511,0.01,0
3500,689,1060.95,INR,card,card_blocked,1,18,14.0,4.0,0.8189555212920508,684.3268581325806,1326,2025-03-01 00:00:00,0,5,4.036985535728403,0,4.0,10.0,38.01815878514336,27.906401411911492,0.18104447870794915,1326,0.03520311120368434,0
3501,1173,266.95,INR,netbanking,network_timeout,2,21,7.0,14.0,0.3518825031960107,251.43779193036502,1093,2025-01-03 17:00:00,17,4,10.25378363833992,1,5.0,7.0,11.97322818716024,22.295574412109662,0.6481174968039893,1093,0.2658554378821648,0
3502,1163,14.98,INR,upi,merchant_error,1,9,6.0,3.0,0.692296526206901,181.02580534232237,1499,2025-03-29 12:00:00,12,5,8.124971224553546,0,3.0,6.0,20.113978371369154,0.7447556979241355,0.30770347379309904,1499,0.45919431020076873,1
3503,985,1090.37,INR,upi,customer_cancelled,2,14,11.0,3.0,0.825503930109427,59.91238390485356,827,2025-03-22 12:00:00,12,5,9.773351530153029,1,3.0,10.0,4.279455993203826,254.7917309423461,0.17449606989057298,827,0.17761252733571742,1
3504,1428,289.82,INR,emi,merchant_error,1,24,18.0,6.0,0.7871316571952559,90.65444396350281,104,2025-01-28 23:00:00,23,1,1.5340576909988508,0,5.0,10.0,3.777268498479284,76.72740238526347,0.2128683428047441,104,0.61633715753816,1
3505,604,155.03,INR,upi,bank_declined,3,25,18.0,7.0,0.7284058057318932,423.7152436319263,798,2025-02-27 12:00:00,12,3,0.19193901890868764,1,5.0,10.0,16.94860974527705,9.147062934952592,0.2715941942681068,798,0.25147074816520404,1
3506,44,151.45,INR,wallet,card_expired,1,16,13.0,3.0,0.8335115713636474,2079.4436508683007,1529,2025-01-29 19:00:00,19,2,2.392904365317142,0,3.0,10.0,129.9652281792688,1.165311692378949,0.1664884286363526,1529,0.10112447770801845,0
3507,1189,915.87,INR,netbanking,invalid_cvv,2,14,6.0,8.0,0.434466135431832,545.401636557779,976,2025-01-12 07:00:00,7,6,0.8741783619436895,1,5.0,6.0,38.95725975412707,23.50961042384338,0.565533864568168,976,0.1443604715983735,0
3508,339,12459.94,INR,card,daily_limit_exceeded,1,11,4.0,7.0,0.42370724459987813,1495.8393301163123,845,2025-01-19 13:00:00,13,6,4.4651742552650395,0,5.0,4.0,135.9853936469375,91.62704659553418,0.5762927554001218,845,0.3758671670918186,0
3509,669,269.89,INR,card,authentication_failed,1,18,15.0,3.0,0.8563852389455506,763.865235432332,221,2025-03-22 13:00:00,13,5,2.8051812239081504,0,3.0,10.0,42.436957524018446,6.359786745957171,0.14361476105444937,221,0.0656130720620409,0
3510,848,6682.32,INR,upi,network_timeout,1,25,13.0,12.0,0.5437781189309114,47.504120130016744,1383,2025-01-05 18:00:00,18,6,10.527095683922408,0,5.0,10.0,1.9001648052006699,3516.7054887611725,0.45622188106908856,1383,0.22195178736843657,1
3511,255,486.89,INR,netbanking,customer_cancelled,2,18,9.0,9.0,0.5217956457284683,975.5281523709517,142,2025-01-27 10:00:00,10,0,6.905670137920699,1,5.0,9.0,54.19600846505287,8.983871945365875,0.47820435427153174,142,0.01,0
3512,529,1483.45,INR,card,customer_cancelled,2,17,8.0,9.0,0.48511392544462795,112.53398778091044,1159,2025-02-08 12:00:00,12,5,0.07396396805710767,1,5.0,8.0,6.6196463400535555,224.09807469986356,0.514886074555372,1159,0.01,0
3513,1262,8380.23,INR,wallet,customer_cancelled,1,16,8.0,8.0,0.5604790848381385,697.8864310714843,1344,2025-03-11 15:00:00,15,1,2.589933244104243,0,5.0,8.0,43.617901941967766,192.12822320407867,0.43952091516186154,1344,0.19617201594641714,0
3514,49,219.3,INR,upi,card_blocked,2,19,11.0,8.0,0.6190607167271756,293.3471163139829,716,2025-02-12 14:00:00,14,2,8.158640054103225,1,5.0,10.0,15.439321911262258,14.203991681786944,0.38093928327282445,716,0.04981823600542476,0
3515,1323,1187.83,INR,card,network_timeout,1,8,6.0,2.0,0.7525217929933881,439.5171600418165,225,2025-03-24 10:00:00,10,0,1.807237713136881,0,2.0,6.0,54.939645005227064,21.62063478726496,0.24747820700661194,225,0.431770755832366,1
3516,1439,138.82,INR,emi,authentication_failed,1,14,10.0,4.0,0.7382054920446401,247.70930499362532,792,2025-02-07 12:00:00,12,4,1.874912287082355,0,4.0,10.0,17.69352178525895,7.845809425891427,0.26179450795535986,792,0.28231635061364035,0
3517,267,7287.48,INR,upi,customer_cancelled,1,15,13.0,2.0,0.8822601405112868,3594.060545044688,1106,2025-03-16 15:00:00,15,6,0.10619623422189162,0,2.0,10.0,239.60403633631253,30.414679616545197,0.11773985948871324,1106,0.12736692459558938,0
3518,1250,383.22,INR,wallet,card_expired,2,12,9.0,3.0,0.789803110452408,165.47606372024492,617,2025-03-14 09:00:00,9,4,6.079670877491844,1,3.0,9.0,13.789671976687076,27.790363733660573,0.21019688954759197,617,0.04650904267969706,0
3519,1237,33.49,INR,wallet,invalid_cvv,3,17,14.0,3.0,0.8643087712627222,373.683432690198,806,2025-03-01 15:00:00,15,5,9.888893063717937,1,3.0,10.0,21.98137839354106,1.523562326275253,0.1356912287372778,806,0.07632850386478653,0
3520,1299,71.62,INR,emi,insufficient_funds,2,26,24.0,2.0,0.9314897178252528,457.67518608870546,608,2025-02-27 16:00:00,16,3,0.19893285598311883,1,2.0,10.0,17.60289177264252,4.0686496812590764,0.0685102821747472,608,0.19980412004727963,0
3521,943,270.77,INR,card,network_timeout,2,9,6.0,3.0,0.7276667633090153,284.215090840776,1499,2025-02-13 08:00:00,8,3,4.088737174006542,1,3.0,6.0,31.579454537864,8.574245627813006,0.27233323669098475,1499,0.3866294986570974,1
3522,1278,3342.8,INR,upi,insufficient_funds,1,14,9.0,5.0,0.6854558029831841,217.54758936354432,645,2025-01-22 06:00:00,6,2,1.7644976299474466,0,5.0,9.0,15.539113525967451,215.12166665195147,0.3145441970168159,645,0.11796333923292536,0
3523,579,329.36,INR,emi,bank_declined,1,15,7.0,8.0,0.5235363483818666,501.5087095568594,987,2025-02-25 17:00:00,17,1,6.4148603710849486,0,5.0,7.0,33.43391397045729,9.851075177468827,0.4764636516181334,987,0.16757301497182234,0
3524,1124,20.21,INR,emi,merchant_error,1,20,13.0,7.0,0.6635670976485816,2760.600784426587,1633,2025-03-15 07:00:00,7,5,2.0554178474820213,0,5.0,10.0,138.03003922132933,0.14641740387824953,0.33643290235141843,1633,0.28160757851359763,1
3525,567,2747.97,INR,netbanking,network_timeout,2,18,15.0,3.0,0.8875787400962023,89.13163976132698,183,2025-03-08 19:00:00,19,5,1.3156879919318376,1,3.0,10.0,4.951757764518166,554.9483901839033,0.1124212599037977,183,0.28169340503988066,0
3526,142,318.57,INR,emi,network_timeout,3,15,5.0,10.0,0.3767994934843184,324.5323121711216,164,2025-01-07 14:00:00,14,1,6.905516312482436,1,5.0,5.0,21.635487478074772,14.72441979053332,0.6232005065156816,164,0.16044724464903734,0
3527,178,39.64,INR,wallet,invalid_cvv,2,19,17.0,2.0,0.9225316978840674,1313.625637268096,772,2025-03-15 07:00:00,7,5,3.0281588733630276,1,2.0,10.0,69.13819143516294,0.5733444739753422,0.07746830211593259,772,0.2247902067585495,0
3528,645,375.01,INR,upi,network_timeout,3,20,16.0,4.0,0.822999874069697,218.06880499236863,634,2025-01-23 10:00:00,10,3,5.1005003707224095,1,4.0,10.0,10.90344024961843,34.39373183276935,0.177000125930303,634,0.28416288579038795,0
3529,1422,905.43,INR,netbanking,network_timeout,2,18,12.0,6.0,0.6864635905344318,1981.8606693559962,1719,2025-02-15 13:00:00,13,5,0.3152700709773079,1,5.0,10.0,110.10337051977757,8.223453975347285,0.31353640946556816,1719,0.3082184767184529,0
3530,99,988.76,INR,wallet,invalid_cvv,2,13,4.0,9.0,0.3597072050676989,3529.0958693672424,845,2025-03-04 20:00:00,20,1,2.7331713249914174,1,5.0,4.0,271.4689130282494,3.6422586622178295,0.6402927949323012,845,0.19697045730642812,0
3531,657,629.88,INR,upi,authentication_failed,2,18,11.0,7.0,0.6161797748522614,730.9164082239992,1128,2025-03-19 15:00:00,15,2,9.876113558925644,1,5.0,10.0,40.60646712355551,15.511814856570254,0.3838202251477386,1128,0.024985695365253774,1
3532,1357,335.16,INR,netbanking,customer_cancelled,2,11,4.0,7.0,0.45196020892908156,114.09247803311102,1307,2025-03-21 22:00:00,22,4,0.6876945452545257,1,5.0,4.0,10.372043457555547,32.31378670669295,0.5480397910709185,1307,0.03511388805908616,0
3533,381,1555.67,INR,netbanking,invalid_cvv,1,24,18.0,6.0,0.7560542209700278,233.79515496867464,1086,2025-02-04 11:00:00,11,1,4.220983878102505,0,5.0,10.0,9.741464790361443,159.6956960250204,0.24394577902997217,1086,0.28873506816925987,1
3534,769,25.6,INR,emi,card_expired,1,17,13.0,4.0,0.8186517976163616,454.1167150987639,529,2025-02-28 12:00:00,12,4,9.150365899349712,0,4.0,10.0,26.712747946986113,0.958343935667178,0.18134820238363836,529,0.01,1
3535,15,95.32,INR,netbanking,card_expired,2,22,19.0,3.0,0.8964786345429561,90.6399074333244,117,2025-03-14 12:00:00,12,4,2.3405253514760966,1,3.0,10.0,4.119995792423836,23.13594595782882,0.10352136545704393,117,0.057563206038069505,0
3536,1229,914.67,INR,upi,invalid_cvv,2,13,8.0,5.0,0.6299795631163229,73.17929472573606,1221,2025-01-30 08:00:00,8,3,4.7244560545352945,1,5.0,8.0,5.6291765173643125,162.48735444314434,0.37002043688367714,1221,0.35053468434113627,1
3537,291,1339.12,INR,netbanking,authentication_failed,2,19,7.0,12.0,0.39073484093019806,406.22274032157867,1254,2025-03-06 22:00:00,22,3,4.4084765137913475,1,5.0,7.0,21.38014422745151,62.63381508346455,0.6092651590698019,1254,0.01,0
3538,385,77.11,INR,upi,merchant_error,1,16,10.0,6.0,0.6845810653025275,454.5269003485488,499,2025-02-02 11:00:00,11,6,1.9206674638049794,0,5.0,10.0,28.4079312717843,2.7143827990244476,0.3154189346974725,499,0.2843930328918858,1
3539,661,747.14,INR,wallet,invalid_cvv,3,23,18.0,5.0,0.8155759079166391,190.45593677988236,758,2025-02-01 14:00:00,14,5,6.281664147615597,1,5.0,10.0,8.280692903473147,90.22674898215695,0.18442409208336086,758,0.15628314734553433,0
3540,181,1042.64,INR,card,card_blocked,2,19,13.0,6.0,0.7095281760695418,170.06444123524145,1050,2025-02-14 18:00:00,18,4,1.1645006942891136,1,5.0,10.0,8.950760065012707,116.48619697399072,0.29047182393045823,1050,0.01,0
3541,744,521.84,INR,card,customer_cancelled,1,13,9.0,4.0,0.7029132017379031,1788.9688187791896,1127,2025-01-04 13:00:00,13,5,11.343816976660575,0,4.0,9.0,137.61298605993767,3.7920839808876132,0.29708679826209694,1127,0.06574181397792953,0
3542,1051,1120.45,INR,wallet,bank_declined,2,14,9.0,5.0,0.6968703205733703,2383.630737135822,553,2025-02-01 07:00:00,7,5,2.706939667829524,1,5.0,9.0,170.25933836684445,6.580843146387978,0.3031296794266297,553,0.04784024221886024,0
3543,990,11.82,INR,wallet,customer_cancelled,1,17,14.0,3.0,0.8352561537696239,188.13440358475574,1361,2025-01-01 19:00:00,19,2,4.941209217187129,0,3.0,10.0,11.06672962263269,1.0680662131499796,0.16474384623037608,1361,0.11998626420113347,0
3544,557,3315.29,INR,card,merchant_error,1,15,10.0,5.0,0.6795104754421643,23.77660574773802,926,2025-03-04 17:00:00,17,1,1.1689911461341183,0,5.0,10.0,1.5851070498492015,2091.524354973627,0.32048952455783575,926,0.26632091840617633,0
3545,1459,256.83,INR,upi,card_expired,1,11,3.0,8.0,0.3429444473802671,213.28970654363224,1137,2025-03-24 11:00:00,11,0,4.792812670009433,0,5.0,3.0,19.389973322148386,13.245505588531854,0.6570555526197329,1137,0.01,0
3546,609,26.82,INR,wallet,network_timeout,2,16,12.0,4.0,0.7817278468076916,222.6067406290318,821,2025-02-05 11:00:00,11,2,0.7922120578164044,1,4.0,10.0,13.912921289314488,1.927704429737449,0.21827215319230842,821,0.13713875247955643,0
3547,1118,100.24,INR,card,daily_limit_exceeded,1,12,8.0,4.0,0.6731384885441196,54.99521637650623,841,2025-01-01 18:00:00,18,2,5.908515682658725,0,4.0,8.0,4.582934698042186,21.872447810094737,0.3268615114558804,841,0.42080158919695915,0
3548,1446,581.32,INR,emi,authentication_failed,3,18,12.0,6.0,0.7089397770778386,1096.9715412694359,1554,2025-02-05 20:00:00,20,2,14.218868865438967,1,5.0,10.0,60.94286340385755,9.538770703104241,0.2910602229221614,1554,0.24011815870249137,0
3549,1335,77.03,INR,netbanking,insufficient_funds,2,15,13.0,2.0,0.8823624833853084,36.93111443128806,977,2025-02-20 14:00:00,14,3,40.117859576920665,1,2.0,10.0,2.462074295419204,31.286626948389678,0.11763751661469157,977,0.01,0
3550,654,2654.54,INR,upi,bank_declined,3,25,22.0,3.0,0.8899045327607398,248.1668366896091,1554,2025-01-07 17:00:00,17,1,16.34724358689224,1,3.0,10.0,9.926673467584365,267.4148604432716,0.11009546723926023,1554,0.2097306192830311,0
3551,407,947.94,INR,netbanking,daily_limit_exceeded,2,20,13.0,7.0,0.6754312958344132,2485.522139169806,845,2025-01-09 07:00:00,7,3,1.2723238695306223,1,5.0,10.0,124.2761069584903,7.627693071497832,0.3245687041655868,845,0.03715396775062568,0
3552,1443,59.97,INR,upi,insufficient_funds,2,16,15.0,1.0,0.9423604090468132,374.01856263461445,54,2025-02-24 12:00:00,12,0,3.3470132723307366,1,1.0,10.0,23.376160164663403,2.565434167868755,0.057639590953186826,54,0.01,0
3553,1424,1399.35,INR,netbanking,card_blocked,2,11,9.0,2.0,0.8816796939356762,1350.7168797034813,604,2025-03-28 17:00:00,17,4,0.18881295284549493,1,2.0,9.0,122.79244360940739,11.396059552745905,0.11832030606432375,604,0.1317479824268404,0
3554,1282,356.23,INR,card,authentication_failed,1,15,12.0,3.0,0.8374058170957004,5.78823137780995,1690,2025-01-19 01:00:00,1,6,0.4589037434132928,0,3.0,10.0,0.3858820918539967,356.23,0.1625941829042996,1690,0.011269421958870707,0
3555,1396,444.24,INR,upi,authentication_failed,2,19,14.0,5.0,0.7842551171953618,562.4149714013215,1350,2025-03-24 12:00:00,12,0,9.704055320227898,1,5.0,10.0,29.600787968490607,15.007708594544301,0.21574488280463822,1350,0.21402989126436306,0
3556,440,479.53,INR,netbanking,network_timeout,3,11,5.0,6.0,0.47764520207016253,833.1051276747954,1309,2025-01-15 14:00:00,14,2,4.945939840407957,1,5.0,5.0,75.73682978861777,6.331529869132004,0.5223547979298375,1309,0.2270910696115244,0
3557,1132,3906.54,INR,card,card_expired,1,23,19.0,4.0,0.8539662967396209,45.891238446649886,140,2025-02-22 14:00:00,14,5,1.46038101982809,0,4.0,10.0,1.9952712368108647,1957.8992208818713,0.14603370326037912,140,0.01,0
3558,877,776.55,INR,card,insufficient_funds,1,16,9.0,7.0,0.6034934698509289,242.73577688842644,1777,2025-01-22 21:00:00,21,2,1.0312412766451935,0,5.0,9.0,15.170986055526653,51.18652124244158,0.3965065301490711,1777,0.1691204455467896,0
3559,376,84.44,INR,card,bank_declined,1,13,3.0,10.0,0.2811149705931969,344.74745161207426,1445,2025-03-05 09:00:00,9,2,1.2384333205854492,0,5.0,3.0,26.519034739390328,3.1841279605315407,0.7188850294068031,1445,0.02507175323807522,0
3560,652,1203.73,INR,upi,insufficient_funds,1,9,5.0,4.0,0.6269477257716252,9.59733358282833,1249,2025-03-24 10:00:00,10,0,3.396583028105252,0,4.0,5.0,1.0663703980920367,1128.810404108862,0.37305227422837484,1249,0.06793304394311123,0
3561,711,1845.9,INR,netbanking,daily_limit_exceeded,2,16,12.0,4.0,0.7520310122153364,91.20086918202387,1420,2025-03-19 15:00:00,15,2,5.958606808095668,1,4.0,10.0,5.700054323876492,323.8390189138831,0.24796898778466359,1420,0.12855614430635914,0
3562,356,48.08,INR,emi,insufficient_funds,3,19,15.0,4.0,0.7962069232976281,88.64737283518797,539,2025-03-01 07:00:00,7,5,0.1839192859226072,1,4.0,10.0,4.665651201851998,10.305099528424881,0.2037930767023719,539,0.022707086753759598,0
3563,1183,505.85,INR,emi,card_blocked,1,13,10.0,3.0,0.8433767380784665,521.7895378007586,33,2025-03-17 20:00:00,20,0,1.0814436730162051,0,3.0,10.0,40.13765675390451,12.60287821736858,0.15662326192153353,33,0.12197355321540726,0
3564,535,568.39,INR,netbanking,customer_cancelled,2,22,8.0,14.0,0.3719998466442747,2018.0240153023403,1657,2025-01-01 10:00:00,10,2,1.8005862378134343,1,5.0,8.0,91.72836433192457,6.196447567115084,0.6280001533557253,1657,0.04305310795371598,0
3565,949,489.79,INR,emi,invalid_cvv,2,16,14.0,2.0,0.9079337619898152,699.6944659888876,124,2025-03-26 18:00:00,18,2,6.6425516309528625,1,2.0,10.0,43.730904124305475,11.200088582842186,0.09206623801018476,124,0.30693553027177445,1
3566,357,3561.13,INR,emi,insufficient_funds,2,18,8.0,10.0,0.4664868124129258,190.21039329477662,1526,2025-03-07 19:00:00,19,4,2.8530547433702096,1,5.0,8.0,10.567244071932034,336.9970425362675,0.5335131875870742,1526,0.01,0
3567,1187,69.58,INR,wallet,merchant_error,1,13,9.0,4.0,0.7143301540835443,213.34630185684165,1659,2025-03-12 11:00:00,11,2,0.8280952162731487,0,4.0,9.0,16.41125398898782,4.239773514363323,0.2856698459164557,1659,0.30851030039700134,0
3568,1315,567.94,INR,wallet,authentication_failed,1,14,9.0,5.0,0.688201016578486,92.6051197569219,1494,2025-02-11 08:00:00,8,1,9.657311824716503,0,5.0,9.0,6.6146514112087065,85.86091158751167,0.311798983421514,1494,0.5037685978677361,1
3569,456,52.67,INR,upi,bank_declined,2,15,12.0,3.0,0.841278346313535,477.46065002704995,519,2025-01-23 03:00:00,3,3,2.1623540779835753,1,3.0,10.0,31.83071000180333,1.6546913341554759,0.15872165368646496,519,0.01,0
3570,976,210.31,INR,upi,daily_limit_exceeded,2,18,10.0,8.0,0.6099533729011795,4212.662785471282,464,2025-02-10 21:00:00,21,0,1.1868935491059558,1,5.0,10.0,234.03682141507124,0.8986192801986871,0.39004662709882054,464,0.2905088025220681,0
3571,880,5620.38,INR,card,daily_limit_exceeded,2,9,7.0,2.0,0.8887871606628605,495.2228220030501,781,2025-03-19 21:00:00,21,2,5.280135752228413,1,2.0,7.0,55.0247580003389,102.14274817829066,0.11121283933713955,781,0.3725641746822517,1
3572,59,335.4,INR,upi,customer_cancelled,3,23,13.0,10.0,0.6066608438963551,183.4453302925912,50,2025-01-14 17:00:00,17,1,0.22894556411019787,1,5.0,10.0,7.975883925764834,42.051765437125184,0.3933391561036449,50,0.12449917570292124,0
3573,1216,276.82,INR,upi,merchant_error,2,12,5.0,7.0,0.45396034793702156,24.740463608131183,168,2025-03-14 06:00:00,6,4,1.7615651523080191,1,5.0,5.0,2.0617053006775987,134.267492016934,0.5460396520629784,168,0.3772502491993827,0
3574,1144,85.86,INR,wallet,bank_declined,2,14,10.0,4.0,0.7427826652643172,727.3775210496822,1335,2025-02-14 11:00:00,11,4,3.40432947399605,1,4.0,10.0,51.95553721783444,1.6525668792531971,0.25721733473568276,1335,0.01,0
3575,1411,75.93,INR,wallet,authentication_failed,2,11,8.0,3.0,0.7283075364100383,59.4714353460916,400,2025-01-01 09:00:00,9,2,3.2099746043857067,1,3.0,8.0,5.406494122371964,14.044221316324602,0.2716924635899617,400,0.13481907038715824,0
3576,3,421.95,INR,wallet,authentication_failed,1,24,22.0,2.0,0.932636776089343,412.7493594644772,890,2025-03-15 14:00:00,14,5,2.484565623858861,0,2.0,10.0,17.19788997768655,24.53498659123068,0.06736322391065697,890,0.10421019635272843,0
3577,418,20.59,INR,upi,authentication_failed,1,20,12.0,8.0,0.6460094482247237,1242.5549172361673,506,2025-03-24 13:00:00,13,0,0.29635550874922806,0,5.0,10.0,62.127745861808364,0.3314139232702669,0.3539905517752763,506,0.27514601519501763,0
3578,1464,82.07,INR,upi,daily_limit_exceeded,1,13,4.0,9.0,0.3462700894592466,69.06114394922147,371,2025-01-23 13:00:00,13,3,0.9704720402999502,0,5.0,4.0,5.312395688401652,15.448773926833097,0.6537299105407535,371,0.10393876863142654,0
3579,394,14.77,INR,wallet,network_timeout,1,19,5.0,14.0,0.3012083485424645,754.5282323284412,467,2025-03-25 13:00:00,13,1,0.6861276359715128,0,5.0,5.0,39.71201222781269,0.37192776622020896,0.6987916514575355,467,0.15314281422425097,0
3580,1153,144.65,INR,wallet,authentication_failed,2,12,6.0,6.0,0.5759857428505449,146.0887981773901,1490,2025-01-25 15:00:00,15,5,1.4946298695100615,1,5.0,6.0,12.174066514782508,11.88181449677123,0.42401425714945506,1490,0.01,0
3581,321,182.16,INR,card,insufficient_funds,1,15,12.0,3.0,0.8362259340284092,5048.6169780332575,375,2025-01-29 13:00:00,13,2,0.5487107533729803,0,3.0,10.0,336.57446520221714,0.5412175278672924,0.16377406597159083,375,0.2196827514724631,0
3582,1112,75.3,INR,netbanking,insufficient_funds,1,17,13.0,4.0,0.8035642024254482,751.6243939605563,1092,2025-01-26 21:00:00,21,6,2.2889210638125266,0,4.0,10.0,44.21319964473861,1.7031113017164488,0.19643579757455176,1092,0.14159397875137347,0
3583,508,46.9,INR,upi,insufficient_funds,2,18,14.0,4.0,0.8220939092531854,502.58450826129723,293,2025-01-06 18:00:00,18,0,3.364686232504197,1,4.0,10.0,27.92136157007207,1.679717512424984,0.17790609074681463,293,0.11073365759086656,0
3584,504,462.66,INR,wallet,card_expired,1,14,8.0,6.0,0.6389420215637467,273.9317356006576,1032,2025-01-04 10:00:00,10,5,0.24277920119738103,0,5.0,8.0,19.566552542904112,23.645453075369964,0.3610579784362533,1032,0.03326122962035556,0
3585,424,152.67,INR,netbanking,authentication_failed,2,16,10.0,6.0,0.6556577925773157,32.383024501222145,1090,2025-02-25 08:00:00,8,1,5.64980960505019,1,5.0,10.0,2.023939031326384,75.43211412843203,0.3443422074226843,1090,0.11668830126089438,0
3586,664,15.32,INR,netbanking,merchant_error,1,17,15.0,2.0,0.8914562293305139,1960.355997501074,790,2025-01-28 23:00:00,23,1,3.453590850228979,0,2.0,10.0,115.31505867653377,0.1328534206705266,0.10854377066948606,790,0.484579950428659,0
3587,115,100.73,INR,card,merchant_error,1,13,11.0,2.0,0.8611107907417024,2899.1409222875673,793,2025-02-05 11:00:00,11,2,3.980055636726868,0,2.0,10.0,223.0108401759667,0.45168207931291143,0.13888920925829762,793,0.40463746736722134,0
3588,797,1233.65,INR,netbanking,daily_limit_exceeded,1,16,11.0,5.0,0.6958956186765902,850.421613617918,485,2025-01-02 19:00:00,19,3,1.6933017742324679,0,5.0,10.0,53.15135085111987,23.210134460279814,0.3041043813234098,485,0.3271762881069504,0
3589,1007,3108.31,INR,upi,card_blocked,1,18,16.0,2.0,0.9053246492972469,201.3694528232545,1454,2025-01-02 19:00:00,19,3,3.7002112243088003,0,2.0,10.0,11.187191823514139,277.8454190323888,0.09467535070275312,1454,0.04121667958945745,0
3590,244,97.07,INR,card,card_blocked,1,16,6.0,10.0,0.4233104612911972,691.5627350505595,593,2025-03-22 09:00:00,9,5,0.8492664680335992,0,5.0,6.0,43.22267094065997,2.2458121603189807,0.5766895387088028,593,0.01,0
3591,684,17.06,INR,wallet,daily_limit_exceeded,2,26,17.0,9.0,0.6764161501372646,315.1846147014297,1578,2025-02-27 04:00:00,4,3,4.561760059500719,1,5.0,10.0,12.12248518082422,1.407302194684149,0.32358384986273536,1578,0.2138295260791504,0
3592,726,194.54,INR,netbanking,merchant_error,1,9,7.0,2.0,0.853723463497729,41.70265726265617,1092,2025-02-06 09:00:00,9,3,5.991808550910896,0,2.0,7.0,4.633628584739574,41.98437497573704,0.14627653650227102,1092,0.6237868970114572,1
3593,719,145.95,INR,emi,merchant_error,2,14,6.0,8.0,0.4524070313915596,333.8869155717024,920,2025-02-16 18:00:00,18,6,0.28585420861164124,1,5.0,6.0,23.84906539797874,6.119736667432241,0.5475929686084404,920,0.19862518044059424,0
3594,1460,8.92,INR,emi,insufficient_funds,3,19,15.0,4.0,0.8218443107788177,1972.4537048906907,1414,2025-03-29 21:00:00,21,5,3.5583986315568135,1,4.0,10.0,103.81335288898372,0.08592343616469936,0.1781556892211823,1414,0.2396296014165012,1
3595,764,6.11,INR,emi,customer_cancelled,3,23,20.0,3.0,0.8760341439967887,792.2288832879173,368,2025-01-01 11:00:00,11,2,0.10708301112901139,1,3.0,10.0,34.4447340559964,0.17738560530230965,0.1239658560032113,368,0.01,0
3596,119,635.21,INR,wallet,invalid_cvv,2,9,7.0,2.0,0.8382630833632098,228.00991477944822,1094,2025-03-28 17:00:00,17,4,1.2038334380609386,1,2.0,7.0,25.334434975494247,25.072988626524825,0.16173691663679024,1094,0.19878732292858897,0
3597,1485,167.29,INR,wallet,customer_cancelled,1,19,11.0,8.0,0.6307183388379529,3143.0358189262624,315,2025-02-15 16:00:00,16,5,6.174788593732169,0,5.0,10.0,165.42293783822433,1.0112865977728045,0.3692816611620471,315,0.19307847647751714,0
3598,31,272.42,INR,emi,bank_declined,1,17,11.0,6.0,0.6726550336781303,504.78329091031753,306,2025-02-18 02:00:00,2,1,8.297386993235662,0,5.0,10.0,29.693134759430443,9.174511287107546,0.3273449663218697,306,0.2190594508794284,0
3599,202,9.69,INR,emi,bank_declined,1,16,12.0,4.0,0.811176569272796,7405.532146215746,675,2025-03-24 20:00:00,20,0,3.0249030237039296,0,4.0,10.0,462.84575913848414,0.020935700087295683,0.18882343072720398,675,0.20330517708352053,1
3600,1163,660.52,INR,emi,insufficient_funds,2,9,6.0,3.0,0.692296526206901,181.02580534232237,1499,2025-02-02 11:00:00,11,6,4.7278226086155595,1,3.0,6.0,20.113978371369154,32.83885404491655,0.30770347379309904,1499,0.0849905894197125,0
3601,139,124.15,INR,emi,daily_limit_exceeded,1,17,8.0,9.0,0.5205269562651256,194.2053055596921,1047,2025-01-17 11:00:00,11,4,4.619970516848529,0,5.0,8.0,11.4238415035113,10.867622766110728,0.4794730437348744,1047,0.36021989654600123,1
3602,260,387.64,INR,card,customer_cancelled,1,17,14.0,3.0,0.8433487811637397,539.1428087593798,884,2025-01-23 11:00:00,11,3,12.437182169941945,0,3.0,10.0,31.71428286819881,12.222883979782567,0.15665121883626032,884,0.061840367034284624,0
3603,636,2024.16,INR,card,authentication_failed,3,21,8.0,13.0,0.38802650191387666,53.7232450047173,1355,2025-02-27 14:00:00,14,3,4.515731091849051,1,5.0,8.0,2.558249762129395,791.2284523443724,0.6119734980861233,1355,0.11971628466053291,0
3604,1486,143.53,INR,upi,card_expired,2,21,16.0,5.0,0.8092258604687959,90.15141550231944,1197,2025-02-04 05:00:00,5,1,3.7126237179652093,1,5.0,10.0,4.292924547729497,33.43408401526931,0.19077413953120415,1197,0.1206114351328269,0
3605,317,783.58,INR,emi,network_timeout,3,19,14.0,5.0,0.76151525606893,184.694757377562,1351,2025-02-11 07:00:00,7,1,6.578805893571934,1,5.0,10.0,9.720776704082212,80.60878506456567,0.23848474393107,1351,0.3891037936179569,0
